municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"320400 Pancas";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;1;-;-;1;-;-;3;1;-;-;-;-;-;-;-;14
"320405 Pedro Canário";-;-;-;-;1;-;4;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;3;-;-;2;1;1;-;5;1;1;5;1;2;-;-;-;-;-;1;34
"320410 Pinheiros";-;-;-;-;1;-;15;-;-;-;-;-;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;1;-;-;-;-;3;-;6;4;-;-;-;-;-;38
"320420 Piúma";-;-;-;1;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;2;-;1;-;1;-;1;3;-;1;1;-;23;-;-;-;42
"320425 Ponto Belo";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;4;-;-;1;-;-;-;-;-;8
"320430 Presidente Kennedy";-;-;-;-;-;-;13;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;1;-;-;-;1;-;-;3;1;1;-;-;-;-;-;-;27
"320435 Rio Bananal";-;-;-;-;-;1;16;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;1;-;-;1;2;-;-;-;-;-;5;-;5;9;-;-;-;-;-;47
"320440 Rio Novo do Sul";-;-;-;-;1;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;12;-;-;-;-;-;-;-;-;22
"320450 Santa Leopoldina";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;1;1;-;-;6;-;-;3;2;-;-;-;-;-;-;-;18
"320455 Santa Maria de Jetibá";-;1;1;2;1;1;10;-;-;-;-;-;-;-;3;1;-;-;2;-;-;-;-;-;1;-;-;-;-;-;3;-;-;-;-;4;-;-;10;5;-;-;5;3;2;-;4;-;5;7;5;1;2;-;-;-;-;-;79
"320460 Santa Teresa";-;1;-;2;6;-;6;-;3;-;3;-;3;3;1;1;2;-;1;-;2;3;-;-;1;1;1;1;1;1;1;1;1;1;-;11;1;-;25;4;-;-;9;2;-;2;35;3;15;35;23;2;3;-;-;-;1;4;222
"320465 São Domingos do Norte";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;1;10
"320470 São Gabriel da Palha";-;1;-;1;3;2;13;-;-;-;-;-;3;2;4;1;-;-;-;-;2;4;-;-;1;-;1;1;-;-;-;-;-;-;-;14;1;-;3;4;-;-;5;1;4;-;3;2;4;13;2;2;4;-;-;-;-;-;101
"320480 São José do Calçado";-;-;-;2;1;1;7;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;7;2;-;-;3;2;1;-;8;-;3;4;6;5;4;-;-;-;-;1;66
"320490 São Mateus";2;5;-;3;9;5;27;1;2;1;5;4;24;8;10;2;3;-;9;3;10;14;8;3;5;2;4;5;3;4;4;5;3;3;2;45;5;1;245;12;6;-;28;17;5;2;80;57;136;98;74;7;16;4;8;-;40;3;1087
"320495 São Roque do Canaã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;-;-;1;-;-;-;1;1;-;4;1;1;1;1;-;-;-;-;18
"320500 Serra";4;2;1;13;24;12;139;4;2;-;10;6;19;4;18;1;-;-;21;3;20;15;8;14;15;15;13;11;15;12;15;5;13;14;2;72;9;4;1082;50;1;1;98;51;73;28;380;151;190;664;194;55;97;10;2;3;54;3;3742
"320501 Sooretama";-;1;-;-;3;-;-;-;-;-;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;15
"320503 Vargem Alta";-;-;-;1;1;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;2;-;1;-;-;-;-;-;4;-;-;2;1;-;-;2;1;1;-;4;-;4;10;2;1;1;-;-;-;-;1;53
"320506 Venda Nova do Imigrante";-;1;-;-;4;1;22;-;1;-;2;1;5;-;2;1;1;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;12;1;-;17;3;1;-;15;7;3;1;17;1;17;19;10;7;13;-;-;-;-;6;197
"320510 Viana";-;1;-;-;2;1;11;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;3;-;-;-;3;-;-;-;3;-;4;17;4;3;3;-;-;-;-;1;64
"320517 Vila Valério";-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;10
"320520 Vila Velha";4;9;2;26;36;11;279;5;5;4;10;10;41;10;21;2;4;-;11;10;30;20;12;10;28;28;27;16;30;22;34;12;27;28;6;97;11;1;797;63;3;-;111;51;42;19;235;64;219;383;250;79;82;53;-;4;50;15;3459
"320530 Vitória";7;9;6;38;34;25;417;9;11;6;23;16;85;25;36;4;9;-;35;28;86;67;27;36;76;65;68;64;78;59;65;37;81;88;20;229;21;7;1181;93;9;40;270;90;55;34;434;264;860;1122;394;145;202;2;1;3;106;22;7324
"330010 Angra dos Reis";-;6;2;23;16;4;107;1;5;-;8;4;19;15;19;4;1;-;19;3;13;9;7;6;-;-;-;-;-;-;-;-;-;-;-;75;10;-;131;14;2;-;52;18;13;5;81;21;77;144;61;42;46;1;32;-;31;7;1154
"330015 Aperibé";-;-;-;-;1;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;2;4;2;-;4;-;4;6;2;2;2;-;-;-;-;2;43
"330020 Araruama";-;1;1;8;10;4;13;1;4;1;5;1;10;9;6;2;1;-;3;2;16;7;2;5;1;1;1;-;-;-;-;-;-;-;-;21;4;-;154;6;-;-;19;1;11;2;79;17;19;47;52;28;23;2;-;-;41;7;648
"330022 Areal";-;-;-;-;2;-;4;-;-;-;-;-;1;1;3;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6;1;-;4;3;-;-;3;2;4;-;3;-;-;7;2;9;8;-;29;-;-;5;99
"330023 Armação dos Búzios";-;3;-;-;5;-;7;-;1;-;2;-;6;4;6;2;-;-;1;1;1;3;-;2;3;3;3;2;2;2;2;2;2;1;-;11;-;-;7;2;-;1;6;1;2;-;9;-;3;10;2;5;5;1;-;-;-;2;133
"330025 Arraial do Cabo";-;-;-;1;3;2;3;-;1;-;2;-;1;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;4;1;-;-;2;1;1;1;8;-;4;10;5;9;5;-;-;-;-;2;74
"330030 Barra do Piraí";-;3;-;2;9;-;14;2;3;-;3;1;9;6;7;2;-;-;3;2;9;4;3;3;-;-;-;-;-;-;-;-;-;-;-;31;9;-;8;4;-;-;12;4;7;3;19;-;7;23;14;28;19;-;-;-;36;10;319
"330040 Barra Mansa";1;5;-;14;8;1;7;1;1;1;5;3;11;10;17;4;1;-;8;3;8;7;2;3;3;3;3;4;3;3;5;2;3;3;1;48;7;5;155;15;2;-;40;14;33;15;47;8;38;83;48;47;43;2;2;1;17;17;841
"330045 Belford Roxo";-;5;-;6;22;1;22;-;6;-;6;4;13;18;22;4;5;-;-;1;13;4;-;3;5;5;5;4;4;3;5;3;2;4;1;49;11;-;63;9;-;-;28;24;13;-;67;21;55;66;39;39;33;-;6;-;117;19;855
"330050 Bom Jardim";-;-;-;2;1;-;3;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;1;-;1;1;1;1;1;1;1;1;1;1;-;5;1;-;-;2;-;-;1;1;3;-;3;2;-;6;3;2;2;-;-;-;-;2;54
"330060 Bom Jesus do Itabapoana";-;2;1;2;5;1;20;1;2;-;3;1;6;6;1;2;-;-;4;1;7;2;1;2;1;1;1;1;1;1;1;-;1;1;-;8;3;-;8;3;1;-;5;2;4;2;8;1;5;12;7;35;31;-;-;-;8;7;229
"330070 Cabo Frio";1;5;2;12;26;7;35;2;5;3;8;7;34;23;20;2;-;-;6;3;16;2;5;6;3;3;2;3;4;3;3;2;2;3;3;90;15;1;184;17;2;-;57;20;34;4;82;37;88;141;51;47;38;5;1;2;48;14;1239
"330080 Cachoeiras de Macacu";-;2;-;-;2;1;8;-;1;-;2;1;3;2;5;2;1;-;2;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;1;-;-;2;17;1;-;1;-;-;7;2;1;-;-;-;-;-;-;77
"330090 Cambuci";-;1;-;2;2;-;1;-;1;-;-;-;1;1;-;1;-;-;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;4;-;-;-;-;-;28
"330100 Campos dos Goytacazes";4;14;5;25;37;25;198;9;10;6;17;17;77;44;71;13;1;-;24;15;46;14;19;21;7;6;6;5;6;4;7;2;7;6;1;133;31;6;1103;46;8;73;137;79;116;23;366;158;346;419;291;110;154;122;203;6;70;29;4798
"330110 Cantagalo";-;-;-;1;1;1;2;-;-;-;-;-;1;-;1;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;2;-;-;2;-;-;4;2;2;-;4;-;2;5;2;4;9;-;-;-;-;2;63
"330093 Carapebus";-;-;-;-;1;1;5;-;-;-;-;-;2;2;1;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;3;-;4;1;-;4;-;-;-;2;-;-;-;2;-;3;6;1;8;14;-;-;1;-;4;69
"330115 Cardoso Moreira";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;8
"330120 Carmo";-;1;-;2;1;-;1;-;-;-;-;-;2;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;2;1;-;-;3;2;3;-;5;-;2;10;2;4;4;-;-;-;-;4;58
"330130 Casimiro de Abreu";-;1;-;1;3;-;5;-;1;-;1;-;4;3;3;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;6;2;-;-;1;-;-;2;4;4;-;5;1;1;10;4;15;19;-;-;-;-;5;105
"330095 Comendador Levy Gasparian";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;4;-;-;-;17
"330140 Conceição de Macabu";-;2;-;1;3;-;8;-;-;-;-;-;5;3;2;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;3;-;-;2;-;-;1;2;1;-;2;-;2;8;1;8;9;-;-;-;-;4;79
"330150 Cordeiro";-;1;-;-;3;-;5;-;1;-;1;1;2;-;3;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;2;-;1;3;-;-;1;1;1;-;1;-;1;1;1;8;4;-;-;-;-;5;65
"330160 Duas Barras";-;-;-;-;2;-;6;-;-;-;-;-;-;3;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;1;-;-;1;1;1;-;-;-;-;4;1;3;3;-;-;-;-;3;35
"330170 Duque de Caxias";3;14;1;22;54;7;105;4;12;4;18;10;37;41;43;10;2;-;9;2;32;36;8;20;24;14;13;10;11;11;13;6;12;19;5;156;22;6;936;63;2;2;139;83;117;19;413;258;576;470;366;116;89;6;-;4;94;49;4618
"330180 Engenheiro Paulo de Frontin";1;-;-;-;1;-;6;-;-;-;-;-;-;2;2;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;9;1;-;1;1;-;-;2;1;2;-;1;1;1;20;4;-;3;-;-;-;-;1;63
"330185 Guapimirim";-;-;-;-;3;2;1;-;2;-;2;1;1;-;6;-;3;-;1;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;8;3;-;3;2;-;-;2;-;2;-;2;-;-;6;2;1;2;-;4;-;-;2;66
"330187 Iguaba Grande";-;-;-;1;2;1;8;-;-;-;-;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;8;1;-;-;12;-;1;-;-;-;6;18;5;15;27;-;-;-;-;3;124
"330190 Itaboraí";2;5;1;5;20;2;29;-;2;-;6;4;17;13;15;3;-;-;2;-;8;14;2;6;-;-;-;-;-;-;-;-;-;-;-;37;10;-;131;2;-;-;29;1;3;-;40;26;122;105;30;20;27;2;2;-;91;4;838
"330200 Itaguaí";-;4;1;5;13;4;32;-;2;-;5;3;8;8;10;3;-;-;3;2;8;-;2;3;1;1;1;1;2;-;1;-;1;1;1;24;18;1;77;4;1;-;27;6;8;2;26;6;34;56;23;32;38;11;3;1;4;5;533
"330205 Italva";-;-;-;1;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;3;7;-;-;-;-;-;22
"330210 Itaocara";-;-;1;4;3;-;7;1;-;-;2;1;3;4;2;1;-;-;-;1;3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;8;1;10;8;1;-;-;5;2;5;-;13;-;3;14;11;14;17;1;-;-;-;6;155
"330220 Itaperuna";1;3;3;2;12;3;17;2;2;6;4;5;16;5;6;4;-;-;9;4;12;1;7;7;2;2;2;6;2;3;4;2;2;2;3;34;6;4;276;7;1;-;16;11;12;5;59;45;50;105;72;29;64;10;2;2;35;17;1023
"330225 Itatiaia";-;-;-;1;1;1;22;1;-;-;-;-;3;-;5;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;13;2;-;8;3;-;-;7;1;2;-;1;-;5;22;6;2;5;-;-;-;-;4;119
"330227 Japeri";-;-;-;-;5;-;3;-;-;-;-;-;2;2;2;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6;2;-;-;-;-;-;6;-;-;-;6;-;1;10;7;1;-;-;-;-;37;-;93
"330230 Laje do Muriaé";-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;1;3;1;6;3;-;-;-;-;2;23
"330240 Macaé";4;12;3;32;30;20;170;14;9;2;18;10;65;21;54;2;3;-;6;17;20;19;7;9;4;4;4;4;8;5;6;2;4;4;1;59;28;3;332;22;3;-;64;29;49;9;135;96;107;205;117;121;160;50;5;4;30;26;2247
"330245 Macuco";-;-;-;-;1;-;3;-;-;-;-;-;3;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;2;-;-;-;1;-;-;3;1;-;-;-;-;-;-;-;22
"330250 Magé";-;9;2;10;12;5;40;-;4;-;7;5;5;8;12;8;1;-;6;-;10;1;1;5;4;4;1;1;1;3;4;1;1;2;2;49;8;4;22;6;-;-;17;2;7;-;23;3;14;40;18;24;24;1;9;4;32;11;493
"330260 Mangaratiba";-;1;-;2;1;-;10;-;-;-;-;-;1;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;1;-;-;7;1;-;4;3;2;2;8;4;2;-;5;1;6;19;4;6;5;2;-;-;-;3;105
"330270 Maricá";-;1;-;3;5;-;5;-;1;-;1;-;4;3;5;-;1;-;-;-;3;-;-;-;1;1;1;1;1;1;1;-;1;1;-;21;4;3;37;4;-;-;12;7;7;-;19;3;11;22;17;23;23;2;-;-;-;8;264
"330280 Mendes";-;1;-;1;-;1;14;-;-;-;-;-;1;2;4;1;-;-;-;-;2;3;-;2;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;1;-;-;3;2;2;-;2;-;1;3;1;2;1;-;-;-;-;3;69
"330285 Mesquita";-;-;1;2;5;1;5;-;-;-;2;1;9;6;12;1;-;-;1;-;3;1;1;1;-;-;-;-;-;-;-;-;-;-;-;15;5;1;48;27;-;-;16;13;14;2;51;2;23;47;25;22;18;16;8;-;-;17;422
"330290 Miguel Pereira";-;1;-;2;3;-;3;-;1;-;-;-;3;3;5;1;-;-;-;1;1;-;-;-;1;1;1;1;1;1;1;1;1;1;-;10;1;-;5;4;-;-;4;3;3;-;7;-;5;5;3;11;7;-;1;-;-;8;111
"330300 Miracema";-;1;-;2;6;-;5;-;-;-;1;-;7;3;3;-;-;-;-;1;3;2;2;1;-;-;-;-;-;-;2;-;-;-;-;12;-;-;8;3;-;-;6;3;3;1;12;-;9;15;7;8;14;1;-;-;-;3;144
"330310 Natividade";-;-;-;1;2;-;2;-;1;-;-;-;3;1;3;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;2;-;-;3;1;2;-;4;-;3;4;2;8;18;-;-;-;-;4;72
"330320 Nilópolis";1;5;2;6;10;4;53;2;3;-;4;1;16;11;10;4;-;-;6;-;9;10;5;4;3;3;3;3;3;1;3;1;3;3;1;30;4;-;12;5;-;131;14;4;5;-;32;2;36;78;28;18;15;-;-;-;26;7;640
"330330 Niterói";3;22;1;62;59;15;226;15;14;6;25;21;105;73;89;9;5;-;27;12;98;100;27;54;57;55;37;19;24;20;21;15;33;36;10;275;22;29;1146;35;5;26;220;67;102;30;608;155;657;744;417;195;207;29;112;5;115;30;6626
"330340 Nova Friburgo";-;2;4;8;17;4;43;2;5;-;7;4;27;8;14;4;4;-;3;3;11;5;9;4;6;6;7;7;6;6;6;1;6;6;2;48;12;1;197;11;-;-;29;10;8;2;42;19;32;77;39;56;62;3;1;1;39;18;954
"330350 Nova Iguaçu";8;18;6;31;50;8;144;7;8;2;13;13;55;46;62;9;-;-;8;7;45;25;14;22;10;10;5;6;7;11;12;7;6;10;7;142;22;1;477;18;2;13;78;42;96;8;256;98;236;331;139;125;112;122;7;1;68;72;3158
"330360 Paracambi";-;3;-;4;3;1;-;1;1;-;-;-;3;2;1;3;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;-;-;2;-;-;4;2;2;-;5;1;12;8;3;6;4;-;-;-;-;3;84
"330370 Paraíba do Sul";-;1;-;1;8;3;11;-;-;-;3;-;7;1;7;1;-;-;2;-;2;3;2;2;2;2;2;2;2;2;17;1;1;2;-;26;3;-;38;1;-;68;12;2;3;-;24;-;21;25;17;7;6;-;26;-;-;-;366
"330380 Paraty";-;-;-;-;1;-;3;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;2;2;-;-;4;3;1;-;1;-;-;6;3;2;4;-;-;-;-;-;47
"330385 Paty do Alferes";-;-;-;-;2;-;3;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;13;5;-;1;-;-;5;38
"330390 Petrópolis";3;11;5;19;35;10;40;5;6;2;10;5;50;14;29;8;-;-;6;12;32;23;15;12;6;5;7;7;7;7;25;5;8;7;2;98;17;1;581;31;1;3;82;48;46;12;213;26;205;278;163;121;105;29;4;2;72;54;2630
"330395 Pinheiral";-;-;-;1;2;-;4;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;2;-;-;2;2;1;-;1;1;-;11;2;3;4;-;-;-;-;1;45
"330400 Piraí";-;-;-;-;2;-;13;-;-;-;-;-;1;1;1;-;-;-;-;1;2;9;2;1;-;-;-;-;-;-;-;-;-;-;-;7;1;-;8;3;1;-;7;3;4;-;7;3;4;14;7;7;8;1;-;-;-;3;121
"330410 Porciúncula";-;-;-;-;-;-;7;-;-;-;-;-;4;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;1;-;-;-;4;-;-;-;4;-;6;1;1;7;5;-;1;-;-;1;55
"330411 Porto Real";-;-;-;-;1;-;16;-;-;-;-;-;3;1;1;-;1;-;-;-;2;1;-;-;1;1;-;-;-;1;-;-;-;-;1;9;2;2;2;1;-;-;3;2;2;-;3;-;5;7;7;6;3;12;-;-;-;-;96
"330412 Quatis";-;-;-;-;3;-;6;-;-;-;-;-;2;3;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;2;-;-;2;2;2;-;2;-;-;10;1;3;2;-;-;-;-;-;49
"330414 Queimados";1;1;-;3;7;2;6;-;1;1;2;2;5;3;5;1;-;-;5;1;4;5;1;2;4;4;4;3;3;2;3;1;2;2;-;13;2;1;11;-;-;-;9;2;-;-;10;2;19;24;11;17;12;-;-;34;35;16;304
"330415 Quissamã";-;-;-;-;1;1;11;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;12;1;-;15;1;-;-;5;13;1;-;5;-;7;11;4;10;24;10;-;-;-;3;139
"330420 Resende";-;8;-;11;22;1;116;2;8;-;4;2;23;7;12;4;1;-;7;3;12;8;8;10;3;4;4;2;4;3;4;2;4;5;2;76;10;-;312;23;1;1;49;21;29;5;128;56;61;166;106;38;61;2;5;1;-;2;1459
"330430 Rio Bonito";-;1;-;1;5;1;39;-;2;-;2;1;4;6;6;-;1;-;2;1;4;1;1;4;4;4;4;4;5;3;4;4;4;4;2;14;1;-;13;3;-;-;11;1;4;2;8;-;8;13;12;25;21;-;-;-;30;3;293
"330440 Rio Claro";-;-;-;-;2;-;4;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;6;-;-;15;2;1;-;3;1;2;2;9;-;7;22;9;1;1;-;-;-;-;2;93
"330450 Rio das Flores";-;-;-;-;1;-;6;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;2;4;-;-;4;-;2;-;1;-;-;5;-;2;1;-;-;-;-;3;42
"330452 Rio das Ostras";-;4;-;10;6;1;61;-;1;-;2;1;14;6;17;3;-;-;2;3;10;2;1;-;4;5;6;5;5;5;6;4;5;6;2;24;3;1;71;6;2;1;15;5;6;4;30;12;21;49;36;31;30;-;8;-;-;10;562
"330455 Rio de Janeiro";33;149;32;452;661;123;982;92;111;57;275;144;753;458;697;49;56;6;202;129;493;489;250;305;406;310;359;303;359;300;434;169;316;431;108;2045;224;77;16066;420;111;83;2402;646;995;426;6549;3584;6373;8375;4684;779;854;280;219;76;1446;222;67429
"330460 Santa Maria Madalena";-;-;-;1;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;2;1;1;-;2;1;1;4;2;2;2;-;-;-;-;2;31
"330470 Santo Antônio de Pádua";-;2;-;4;5;2;7;-;2;-;2;1;6;3;1;-;-;-;1;1;2;10;2;3;-;-;-;-;-;-;-;-;-;-;-;11;-;-;8;2;1;-;4;2;5;-;11;1;-;17;7;9;8;-;-;-;21;2;163
"330480 São Fidélis";-;2;-;1;2;-;6;-;-;-;1;-;2;3;2;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;2;-;4;2;-;-;2;1;2;2;6;2;2;2;5;8;15;-;1;-;-;2;90
"330475 São Francisco de Itabapoana";-;3;-;-;3;1;9;-;1;-;-;-;7;4;2;1;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;1;-;2;1;-;-;5;-;2;-;5;-;8;11;3;8;5;-;-;-;-;1;95
"330490 São Gonçalo";2;27;2;22;56;16;162;4;16;4;23;12;61;44;45;17;2;-;15;4;34;27;4;18;28;26;24;9;23;19;19;8;24;24;5;169;32;2;623;26;-;-;97;18;36;18;288;192;311;406;236;127;112;9;7;3;117;48;3703
"330500 São João da Barra";-;-;-;-;5;-;6;-;-;-;1;-;3;3;2;-;-;-;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;12;2;-;37;4;-;-;14;3;2;-;19;5;1;42;16;5;7;-;-;-;-;-;194
"330510 São João de Meriti";-;9;1;10;21;4;41;-;10;-;13;5;25;22;25;5;2;-;10;4;16;14;5;7;11;10;7;3;9;4;7;1;3;10;3;61;16;-;195;34;1;-;27;49;28;3;77;38;51;149;44;40;43;1;20;4;58;36;1292
"330513 São José de Ubá";-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;2;-;2;4;2;2;5;-;1;-;-;1;27
"330515 São José do Vale do Rio Preto";-;1;-;-;1;-;11;-;-;-;-;-;1;2;2;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10;1;-;4;4;-;-;5;3;2;-;4;4;5;11;2;3;3;-;-;-;-;3;86
