municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"221060 São Raimundo Nonato";-;1;-;2;2;1;2;-;-;-;1;-;-;1;3;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;2;1;-;-;-;4;1;3;-;5;1;-;2;5;1;4;-;-;-;-;3;51
"221070 Simões";-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"221097 Tanque do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3
"221100 Teresina";-;2;-;-;-;-;1;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;-;1;1;2;10;-;1;-;-;-;26
"221110 União";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2;-;1;4;1;2;4;-;-;-;-;-;21
"221120 Uruçuí";-;-;-;-;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;-;-;-;2;-;-;3;2;5;9;-;-;-;-;1;31
"221130 Valença do Piauí";-;-;-;-;1;-;1;-;-;-;-;-;1;-;3;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;2;4;9;-;-;-;-;1;27
"230020 Acaraú";-;-;-;-;-;1;1;-;-;-;1;-;1;1;1;1;1;-;-;-;2;-;-;-;1;1;1;1;1;1;1;-;-;-;-;3;-;-;-;-;-;-;2;-;-;-;3;-;1;2;1;2;2;-;-;-;-;3;36
"230030 Acopiara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230070 Alto Santo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230100 Aquiraz";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"230110 Aracati";-;1;-;-;-;-;1;1;-;-;-;-;1;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;3;-;1;1;6;-;1;3;2;4;2;-;-;-;-;3;37
"230120 Aracoiaba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;1;1;-;1;2;1;-;-;-;-;-;-;-;11
"230160 Assaré";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230190 Barbalha";-;1;-;-;-;-;-;1;-;-;1;-;1;1;1;1;-;-;1;-;1;1;-;-;1;1;1;1;1;1;1;-;-;-;-;1;1;-;-;-;-;-;3;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;26
"230210 Baturité";-;-;-;-;-;1;4;-;-;-;1;-;2;1;1;1;1;-;-;-;2;-;-;-;1;1;1;1;1;1;1;-;-;-;-;3;1;-;-;-;-;-;3;-;-;-;3;-;1;3;1;2;2;-;-;-;-;3;43
"230220 Beberibe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230240 Boa Viagem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230250 Brejo Santo";-;1;-;-;1;-;4;-;-;-;-;-;1;1;1;1;-;-;-;-;1;1;-;-;1;1;1;1;1;1;1;1;-;-;-;4;1;-;1;-;-;-;4;-;1;1;4;-;3;4;2;2;2;-;-;-;-;2;51
"230260 Camocim";-;1;-;-;-;1;2;-;-;-;-;-;2;-;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"230270 Campos Sales";-;1;-;-;1;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;1;-;-;-;1;1;1;1;1;1;1;1;1;1;1;3;-;-;-;-;-;-;3;-;-;-;3;-;3;3;-;-;1;-;-;-;-;-;34
"230280 Canindé";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;1;1;-;1;2;1;-;-;-;-;-;-;-;15
"230290 Capistrano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230350 Cascavel";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;6
"230370 Caucaia";-;1;-;-;-;1;5;-;-;-;1;-;2;1;2;1;-;-;1;-;1;-;-;-;1;1;1;-;1;1;1;-;1;1;-;2;1;-;1;-;-;-;8;-;1;1;2;-;1;7;2;-;-;-;-;-;-;-;50
"230380 Cedro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230395 Chorozinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230410 Crateús";-;-;1;-;-;1;2;1;-;-;1;-;1;-;1;1;-;-;1;-;2;4;1;-;1;1;1;1;1;1;1;-;1;1;-;2;1;1;2;-;-;-;5;-;1;1;4;-;1;4;2;3;1;-;-;-;-;3;57
"230420 Crato";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;1;1;-;1;2;1;-;-;-;-;-;-;-;12
"230428 Eusébio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;1;1;-;1;2;1;-;-;-;-;-;-;-;11
"230430 Farias Brito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230440 Fortaleza";-;-;-;-;9;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;1;2;105;15;1;-;19;-;20;2;33;-;40;99;56;-;-;-;-;-;-;-;427
"230460 General Sampaio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230495 Guaiúba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230523 Horizonte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230535 Icapuí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230540 Icó";-;-;-;-;1;-;4;-;-;-;-;-;1;1;1;1;1;-;-;-;2;-;-;-;1;1;1;1;1;1;1;1;-;-;-;3;-;-;-;-;-;-;2;-;-;-;3;-;-;1;1;3;1;-;-;-;-;3;37
"230550 Iguatu";-;-;1;-;-;1;2;-;-;-;1;-;2;1;-;1;-;-;1;-;1;-;-;-;1;1;1;1;-;1;2;1;1;1;-;2;1;-;1;-;-;-;2;-;1;1;1;-;1;2;1;6;1;-;-;-;-;3;44
"230625 Itaitinga";-;-;-;3;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;3;-;6;5;-;-;-;-;-;-;-;-;24
"230630 Itapagé";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230640 Itapipoca";-;1;-;-;-;1;2;-;-;-;1;-;1;1;-;1;-;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;-;-;4;-;1;1;1;5;16;4;2;3;3;-;-;-;-;3;61
"230690 Jaguaribe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230700 Jaguaruana";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230720 Jati";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230730 Juazeiro do Norte";-;1;-;-;3;1;4;1;-;-;1;1;4;4;4;1;-;-;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;1;-;297;-;-;20;33;-;2;1;106;18;105;166;64;2;2;-;-;-;4;3;870
"230740 Jucás";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230760 Limoeiro do Norte";-;1;-;-;-;-;2;-;-;-;1;-;1;1;1;1;-;-;-;-;1;1;-;-;1;1;1;1;1;1;1;1;-;-;-;2;1;-;1;-;-;-;3;-;1;1;2;-;1;3;1;1;1;-;-;-;-;1;37
"230765 Maracanaú";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;4;-;1;1;1;-;1;4;1;-;-;-;-;-;-;-;19
"230770 Maranguape";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;1;1;-;1;2;1;-;-;-;-;-;-;-;11
"230850 Mombaça";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230870 Morada Nova";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230945 Ocara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230950 Orós";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"230960 Pacajus";-;-;-;-;-;1;-;1;-;-;1;-;2;1;1;1;1;-;1;-;2;-;-;-;1;1;1;1;1;1;1;-;-;-;-;3;-;-;-;-;-;-;3;-;-;-;3;-;1;3;1;2;2;-;-;-;-;3;40
"230970 Pacatuba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231020 Paracuru";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231025 Paraipaba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231050 Pedra Branca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231060 Penaforte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231070 Pentecoste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231085 Pindoretama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231130 Quixadá";-;-;-;-;-;1;-;1;-;-;1;-;1;1;1;1;1;-;1;-;1;1;-;-;1;1;1;1;1;1;1;1;-;-;-;2;1;-;1;-;-;-;5;-;1;1;2;-;2;5;2;3;1;-;-;-;-;2;47
"231140 Quixeramobim";-;1;-;-;3;2;1;-;-;1;1;1;5;-;-;2;-;-;1;-;2;-;1;2;-;-;-;-;-;-;35;-;-;-;-;20;1;-;131;30;-;-;42;8;31;10;7;15;53;138;75;4;1;-;-;-;-;3;627
"231160 Redenção";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231180 Russas";-;1;-;-;1;-;1;-;-;-;-;-;1;1;1;1;-;-;-;-;1;-;-;-;1;1;1;1;1;1;1;1;-;-;-;4;-;-;1;-;-;-;4;-;1;1;4;-;3;3;2;3;1;-;-;-;-;3;46
"231190 Saboeiro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231195 Salitre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231230 São Benedito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231240 São Gonçalo do Amarante";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;1;1;-;1;2;1;-;-;-;-;-;-;-;15
"231270 Senador Pompeu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231290 Sobral";-;1;1;-;6;2;4;1;1;1;2;1;4;5;7;2;-;-;3;-;2;-;4;3;-;-;-;-;-;-;56;-;-;-;-;29;1;-;-;42;-;-;71;4;32;-;202;28;207;5;129;-;-;-;-;-;-;2;858
"231300 Solonópole";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231310 Tabuleiro do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231330 Tauá";-;-;-;-;1;-;2;-;-;-;-;-;1;1;1;1;1;-;1;-;2;1;-;-;1;1;2;1;1;1;1;1;-;-;-;3;1;-;1;-;-;-;4;-;1;1;4;-;4;4;2;3;1;-;-;-;-;3;53
"231340 Tianguá";-;1;-;-;-;-;-;1;-;-;1;1;2;-;-;1;-;-;-;-;1;1;-;-;1;1;1;-;-;1;1;-;1;1;-;1;1;-;-;-;-;-;3;2;-;-;-;-;2;3;1;3;1;-;-;-;-;2;35
"231350 Trairi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"231360 Ubajara";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;6
"231400 Várzea Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"240020 Açu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;19;-;23
"240100 Apodi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"240110 Areia Branca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"240260 Ceará-Mirim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;3
"240360 Extremoz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;3
"240420 Goianinha";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;1;1;-;2;2;1;-;-;-;-;-;-;-;11
"240580 João Câmara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;1;-;1;1;1;-;-;-;-;-;-;-;8
"240710 Macaíba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;7;-;4;5;5;-;19;19;5;-;-;-;-;-;-;-;69
"240780 Monte Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;3
"240800 Mossoró";1;-;-;1;4;-;-;-;-;-;1;-;-;1;1;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1;-;38;-;-;-;5;-;1;-;7;-;1;10;16;-;-;-;1;-;1;-;100
"240810 Natal";-;-;-;2;1;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;-;52;-;-;-;3;-;-;1;20;-;20;30;16;-;-;-;-;-;-;-;154
"240325 Parnamirim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;3;3;-;-;-;-;-;-;-;-;9
"240940 Pau dos Ferros";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;1;-;-;-;1;-;-;5;1;-;-;-;-;-;-;-;12
"241200 São Gonçalo do Amarante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;6
"241220 São José de Mipibu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;1;-;-;-;3;-;1;5;-;-;-;-;-;-;-;-;15
"250370 Cajazeiras";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;2;-;-;3;1;-;-;-;-;-;14;-;26
"250630 Guarabira";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;5;-;2;6;2;-;-;-;-;-;13;-;34
"250750 João Pessoa";-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;8
"251080 Patos";-;-;-;1;1;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;28;-;-;-;8;-;-;-;-;-;18;16;18;-;-;-;-;-;-;-;95
"251230 Princesa Isabel";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;-;-;-;3;-;6;2;-;-;-;-;-;-;-;16
"251370 Santa Rita";-;-;-;3;1;-;-;2;-;1;2;1;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;16;1;1;47;2;10;10;24;-;3;8;6;60;-;276;71;-;-;-;-;1;-;-;550
"251620 Sousa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"260005 Abreu e Lima";-;-;-;-;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;4;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;21
"260010 Afogados da Ingazeira";-;1;-;-;2;-;-;-;-;-;-;-;3;1;1;1;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;1;1;-;3;-;-;-;1;-;-;4;2;4;-;4;-;10;8;3;-;-;-;-;-;-;-;53
