municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"352350 Itatinga";-;-;-;-;1;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;4;3;-;-;4;2;2;-;4;-;-;6;3;8;10;-;-;-;-;2;62
"352360 Itirapina";-;-;-;-;1;1;8;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;1;-;-;6;2;4;-;3;-;2;9;3;2;4;-;-;-;-;-;51
"352370 Itirapuã";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;2;-;-;-;-;-;1;4;-;1;-;-;-;-;-;1;13
"352380 Itobi";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;1;2;-;-;-;-;-;14
"352390 Itu";-;6;1;3;8;7;37;-;2;-;5;1;19;4;9;4;1;-;4;-;11;8;1;2;3;3;4;4;3;3;3;2;3;3;1;35;8;-;30;-;-;-;20;-;-;1;37;4;110;39;17;32;47;2;10;-;-;12;569
"352400 Itupeva";-;1;-;1;4;1;17;-;-;-;-;-;1;1;1;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;1;-;5;1;-;-;4;1;2;-;5;-;-;6;10;7;4;-;-;-;-;4;87
"352410 Ituverava";-;1;1;5;5;-;8;2;3;-;3;1;3;3;-;1;-;-;5;1;5;2;5;3;-;-;-;-;-;-;-;-;-;-;-;16;2;-;25;5;-;-;10;5;7;3;8;2;21;28;10;14;14;-;1;-;34;11;273
"352420 Jaborandi";-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;2;-;-;2;1;2;-;-;-;-;5;-;1;-;-;-;-;-;1;22
"352430 Jaboticabal";-;2;1;6;10;1;41;2;-;-;5;1;6;5;3;1;-;-;1;3;6;2;3;3;2;2;1;1;2;1;2;1;1;2;1;19;4;-;16;3;-;-;16;3;11;5;25;2;8;30;13;18;25;7;1;-;36;7;367
"352440 Jacareí";-;7;1;19;13;4;105;3;3;2;7;3;25;9;12;2;-;-;6;5;11;26;11;9;13;9;11;10;10;9;10;6;10;11;3;77;10;-;273;39;2;-;58;25;22;8;135;10;136;166;95;64;117;76;7;-;29;4;1738
"352450 Jaci";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;2;10
"352460 Jacupiranga";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;1;-;-;-;1;3;2;3;2;-;-;-;-;3;22
"352470 Jaguariúna";-;2;-;3;2;1;16;-;1;-;3;-;4;2;2;1;-;-;3;-;3;3;4;1;-;-;1;1;1;1;-;-;-;1;1;20;4;-;44;8;1;2;10;7;5;2;6;2;20;28;16;3;5;-;-;-;-;3;243
"352480 Jales";-;2;-;-;5;-;36;1;2;-;1;1;6;2;3;1;-;-;2;-;5;-;-;6;-;-;-;-;1;-;-;-;-;-;-;25;5;-;2;-;-;-;10;1;2;-;5;11;25;32;3;15;18;-;-;-;-;10;238
"352490 Jambeiro";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;1;1;-;-;-;-;-;7
"352500 Jandira";-;1;-;4;1;2;10;-;-;-;1;-;-;1;1;1;-;-;1;-;-;3;1;1;1;1;1;1;1;1;1;1;1;1;-;15;1;-;1;-;-;-;12;-;-;-;13;-;2;44;6;8;15;-;-;-;-;-;155
"352510 Jardinópolis";-;-;-;1;1;1;21;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;4;1;-;-;4;1;-;-;5;-;4;32;2;4;4;-;-;-;-;4;99
"352520 Jarinu";-;1;-;-;2;-;2;-;-;-;1;-;1;1;5;1;-;-;-;-;2;1;-;-;2;2;2;1;2;2;2;1;1;2;1;9;1;-;4;2;-;-;6;-;-;-;6;-;9;10;6;6;9;-;-;3;-;2;108
"352530 Jaú";-;5;2;6;8;3;34;3;4;1;4;2;13;9;12;2;-;-;7;19;25;32;2;21;21;19;22;22;21;18;25;17;18;17;8;41;9;-;172;14;-;-;43;25;19;4;35;12;188;154;68;61;76;-;1;-;41;2;1387
"352540 Jeriquara";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;8
"352550 Joanópolis";-;-;-;1;-;-;3;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;-;-;-;2;-;-;-;1;-;-;1;1;3;2;-;-;-;-;-;22
"352560 João Ramalho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;3;2;-;-;-;-;2;12
"352570 José Bonifácio";-;-;-;1;-;-;8;-;-;-;-;-;1;2;1;-;-;-;-;1;1;2;-;-;2;2;2;1;2;1;2;1;2;2;-;2;-;-;-;-;-;-;-;10;-;-;-;-;1;8;-;12;31;-;-;-;-;7;105
"352580 Júlio Mesquita";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;6
"352585 Jumirim";-;-;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;11
"352590 Jundiaí";1;7;7;16;26;10;417;4;7;3;13;8;51;6;19;5;4;-;16;9;34;26;13;31;36;35;29;22;36;24;57;11;30;39;7;203;16;2;369;18;-;2;155;27;63;22;232;28;171;436;193;82;105;-;1;4;14;14;3216
"352600 Junqueirópolis";-;-;-;1;1;-;3;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;2;-;-;1;2;3;-;1;-;-;5;2;4;3;-;-;-;-;-;39
"352610 Juquiá";-;-;-;1;1;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;1;-;-;2;1;1;-;4;-;-;10;4;-;-;-;-;-;-;-;33
"352620 Juquitiba";-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;3;-;-;-;2;-;-;11;1;3;7;-;-;-;-;6;42
"352630 Lagoinha";-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;1;-;-;5;-;-;-;-;1;-;-;-;16
"352640 Laranjal Paulista";-;-;-;-;1;1;11;-;-;-;-;-;1;2;6;-;-;-;1;-;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;7;1;-;3;2;-;-;5;3;2;-;7;-;7;9;4;12;12;-;-;-;-;7;110
"352650 Lavínia";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;-;1;-;-;-;-;-;-;10
"352660 Lavrinhas";-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"352670 Leme";-;3;-;4;2;2;13;3;1;-;3;-;3;2;3;1;-;-;-;-;2;-;1;2;1;-;1;-;1;-;-;-;1;1;-;14;2;-;34;4;-;-;31;7;9;2;31;1;61;65;20;6;1;-;-;-;19;9;366
"352680 Lençóis Paulista";-;3;-;3;6;2;30;-;3;-;1;-;10;2;2;2;-;-;2;1;2;4;1;2;-;-;-;-;-;-;-;-;-;-;-;20;4;-;20;5;-;2;15;5;5;3;15;18;105;31;9;41;47;-;-;-;-;8;429
"352690 Limeira";1;5;1;17;16;-;145;5;5;1;7;4;17;10;17;4;-;-;16;-;33;33;14;17;1;1;1;1;1;1;3;1;1;1;-;84;9;1;326;28;-;2;88;21;27;15;180;17;71;294;103;33;44;15;1;11;49;20;1819
"352700 Lindóia";-;-;-;1;1;-;3;-;-;-;-;-;1;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;1;-;4;3;-;-;6;-;3;-;2;-;4;12;6;2;3;-;29;-;-;4;97
"352710 Lins";-;4;1;18;5;4;148;2;2;-;6;3;14;7;5;1;-;-;1;3;4;11;6;5;5;3;3;3;4;3;4;3;4;5;3;32;2;-;57;5;1;-;18;8;20;4;47;13;31;46;33;46;121;-;2;-;1;6;783
"352720 Lorena";1;4;-;5;3;1;30;1;2;1;4;2;10;11;11;3;-;-;1;-;5;8;1;5;8;6;7;3;3;5;9;1;5;3;1;23;6;-;229;8;-;-;19;7;17;2;55;-;20;54;33;16;23;-;-;-;1;2;675
"352725 Lourdes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"352730 Louveira";-;-;-;5;3;-;21;-;-;-;-;-;5;-;5;-;2;-;-;-;4;1;1;1;1;1;1;1;1;-;-;-;1;1;-;16;6;-;30;5;1;-;11;4;4;2;10;4;66;27;9;4;3;-;-;-;-;-;257
"352740 Lucélia";-;-;-;1;2;-;5;-;-;-;-;-;1;1;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;2;-;-;1;2;4;-;3;-;1;6;3;6;6;-;5;1;-;2;62
"352750 Lucianópolis";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;3;-;-;-;-;-;9
"352760 Luís Antônio";-;-;-;-;1;-;8;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;-;-;6;-;-;-;4;-;-;5;1;4;3;-;-;-;-;1;42
"352770 Luiziânia";-;-;-;-;-;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;1;2;2;-;2;-;-;1;1;2;1;-;-;-;-;1;23
"352780 Lupércio";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"352790 Lutécia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;4
"352800 Macatuba";-;-;-;1;3;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;6;-;-;3;2;-;-;1;2;4;-;3;-;7;9;1;4;8;-;-;-;-;3;66
"352810 Macaubal";-;-;-;-;1;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;1;-;-;-;1;-;3;4;-;1;5;-;-;-;-;1;28
"352820 Macedônia";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;7
"352830 Magda";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;3;1;-;-;-;-;1;12
"352840 Mairinque";-;-;-;2;1;2;12;-;-;-;-;-;1;1;1;-;-;-;-;-;1;2;-;2;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;3;-;-;2;2;5;-;9;-;-;7;3;8;31;-;-;-;-;1;102
"352850 Mairiporã";-;1;1;-;3;2;18;-;-;-;-;-;3;-;6;1;-;-;-;-;1;1;-;2;3;3;2;2;3;2;2;2;2;2;2;12;-;-;-;1;-;-;3;2;2;-;4;1;12;16;4;6;7;-;-;-;-;-;134
"352860 Manduri";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;2;-;-;-;1;-;-;2;2;-;-;-;-;-;-;1;13
"352870 Marabá Paulista";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"352880 Maracaí";-;-;-;1;1;-;1;-;-;-;-;-;-;1;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;-;-;1;1;1;-;1;-;-;3;1;5;3;-;-;-;-;1;30
"352885 Marapoama";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;3;2;-;-;-;-;-;10
"352890 Mariápolis";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"352900 Marília";-;2;-;6;11;5;127;5;-;3;8;3;16;11;17;2;-;-;14;7;27;66;9;16;6;4;3;6;7;5;6;4;4;7;3;73;16;-;74;14;-;-;36;15;13;3;84;25;82;148;69;119;154;-;1;1;59;21;1417
"352910 Marinópolis";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;6
"352920 Martinópolis";-;-;-;1;-;1;4;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3;2;-;-;1;1;4;-;2;-;1;3;3;5;4;-;-;-;-;1;41
"352930 Matão";-;1;-;2;-;-;46;-;-;-;-;-;-;-;5;-;-;-;-;-;2;-;5;1;1;1;1;1;1;1;1;-;1;1;-;16;1;-;11;-;-;-;7;-;-;-;4;1;3;40;2;16;16;-;-;-;-;2;190
"352940 Mauá";-;10;1;4;25;3;87;-;6;2;8;3;16;5;26;4;-;-;8;1;31;10;2;4;7;7;5;7;8;7;8;4;8;7;1;72;11;-;262;39;1;-;57;35;44;3;105;22;118;188;86;29;46;1;1;1;33;16;1495
"352950 Mendonça";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;1;1;-;4;-;-;1;15
"352960 Meridiano";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;1;7
"352965 Mesópolis";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;1;7
"352970 Miguelópolis";-;-;-;2;1;-;3;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;3;-;-;3;2;2;-;2;-;-;8;2;2;4;-;-;-;-;-;41
"352980 Mineiros do Tietê";-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;1;-;-;-;-;-;-;-;2;-;-;2;1;2;2;-;3;1;-;1;23
"353000 Mira Estrela";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;1;-;-;-;-;1;9
"352990 Miracatu";-;-;-;1;2;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;1;2;-;2;2;-;4;1;1;3;-;-;-;-;-;26
"353010 Mirandópolis";-;-;-;1;-;-;13;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;4;4;-;-;10;18;-;-;-;-;2;63
"353020 Mirante do Paranapanema";-;1;-;-;-;2;5;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;1;1;-;3;1;-;-;-;-;-;3;-;-;-;1;-;-;3;-;2;1;-;-;-;-;2;33
"353030 Mirassol";-;2;-;2;3;3;14;1;1;-;-;-;6;5;2;1;-;-;1;-;3;1;3;2;-;-;-;-;-;-;1;-;-;-;-;11;-;-;10;6;1;1;13;4;9;1;19;1;18;18;6;11;17;-;-;-;-;11;208
"353040 Mirassolândia";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;2;-;1;2;-;-;-;-;1;13
"353050 Mococa";-;-;-;2;5;2;34;-;1;-;1;2;1;4;6;-;2;-;1;1;6;3;1;1;2;-;-;-;2;2;1;-;-;-;-;24;6;-;51;8;-;-;13;6;6;1;12;4;25;37;19;17;28;-;6;-;-;7;350
"353060 Mogi das Cruzes";2;5;1;9;28;9;57;-;2;2;10;5;51;7;16;3;-;-;9;13;29;29;10;14;23;20;20;17;50;17;47;10;18;22;4;88;14;-;554;25;-;-;88;36;86;13;261;84;279;351;134;42;40;1;4;1;-;5;2665
"353070 Mogi Guaçu";1;3;1;11;6;3;63;2;2;1;3;-;5;4;3;1;-;-;3;1;15;2;6;5;2;-;-;-;-;-;-;-;-;-;-;20;1;-;61;7;1;-;22;7;13;3;42;9;10;113;35;6;2;-;-;-;-;2;497
"353080 Mogi Mirim";1;2;-;3;4;2;39;1;-;-;3;1;3;2;5;2;-;-;6;1;13;7;2;6;2;1;2;1;2;2;1;-;1;-;1;17;4;-;58;6;2;-;24;8;7;4;13;8;85;102;31;19;36;3;3;-;38;4;588
"353090 Mombuca";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;9
"353100 Monções";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;2;-;-;-;-;2;12
"353110 Mongaguá";-;3;-;1;5;3;2;-;1;-;1;-;2;1;3;3;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1;-;-;1;-;-;10;2;2;1;8;1;8;20;7;8;6;-;-;-;-;-;110
"353120 Monte Alegre do Sul";-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;1;-;-;-;1;-;-;4;-;1;4;-;3;1;-;1;26
"353130 Monte Alto";-;4;-;3;3;2;51;-;2;-;2;1;4;4;5;2;-;-;1;5;6;-;2;3;-;-;-;-;-;-;-;-;-;-;-;21;3;-;27;5;-;-;11;3;6;-;20;2;21;35;14;8;13;-;15;-;1;5;310
"353140 Monte Aprazível";-;1;-;-;-;-;1;-;-;-;-;-;3;-;1;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;13;13;-;-;-;-;4;48
"353150 Monte Azul Paulista";-;1;-;-;1;1;3;-;-;-;-;-;2;3;1;1;-;-;-;-;1;50;1;2;-;-;-;-;-;-;-;-;-;-;-;7;1;-;4;4;-;-;7;4;4;-;10;-;2;16;5;5;6;-;-;-;-;6;148
"353160 Monte Castelo";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;9
"353180 Monte Mor";-;-;1;1;2;-;7;-;-;-;-;-;1;1;2;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;19;3;-;2;2;-;-;6;1;2;-;7;-;3;21;5;10;6;-;-;-;-;1;108
"353170 Monteiro Lobato";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;1;1;-;1;-;-;5;1;-;2;-;-;-;-;-;18
"353190 Morro Agudo";-;1;-;2;2;-;15;-;-;-;-;-;-;1;3;1;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;7;1;-;-;4;-;-;4;2;4;-;-;-;4;13;2;-;5;-;-;-;-;1;75
"353200 Morungaba";-;-;-;2;2;-;5;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;1;-;-;-;3;1;-;-;4;-;-;3;5;5;1;-;-;-;-;-;42
"353205 Motuca";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;8
"353210 Murutinga do Sul";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;5;2;-;-;-;-;-;-;-;-;12
"353215 Nantes";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;2;8
"353220 Narandiba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;5;-;2;3;-;-;-;-;1;16
"353230 Natividade da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"353240 Nazaré Paulista";-;1;-;-;1;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;1;-;-;3;1;2;-;4;-;-;2;6;1;1;-;-;-;-;2;35
"353250 Neves Paulista";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;1;4;-;1;1;-;-;-;-;1;15
"353260 Nhandeara";-;-;-;-;-;-;6;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;1;-;1;1;-;3;-;-;4;-;-;-;3;-;-;-;2;-;7;5;2;8;10;-;-;-;-;2;64
"353270 Nipoã";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"353280 Nova Aliança";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;2;-;1;2;-;2;1;-;-;-;-;1;14
"353282 Nova Campina";-;-;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;4;-;-;-;1;1;-;4;10;-;-;-;-;-;-;-;28
"353284 Nova Canaã Paulista";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;7
